"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert","Typ","Index"
"Mobilitätsziffer","deutsch",2010,"21 Pasing - Obermenzing",213.1,"2",3630,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",116.94587628866
"Mobilitätsziffer","deutsch",2011,"21 Pasing - Obermenzing",200.4,"2",3529,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",113.692010309278
"Mobilitätsziffer","deutsch",2012,"21 Pasing - Obermenzing",188.4,"2",3048,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",98.1958762886598
"Mobilitätsziffer","deutsch",2013,"21 Pasing - Obermenzing",188.7,"2",3209,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",103.382731958763
"Mobilitätsziffer","deutsch",2014,"21 Pasing - Obermenzing",177.5,"2",2981,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",96.0373711340206
"Mobilitätsziffer","deutsch",2015,"21 Pasing - Obermenzing",181.2,"2",3049,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",98.2280927835051
"Mobilitätsziffer","deutsch",2016,"21 Pasing - Obermenzing",178.6,"2",3154,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",101.610824742268
"Mobilitätsziffer","deutsch",2017,"21 Pasing - Obermenzing",171.2,"2",2700,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",86.9845360824742
"Mobilitätsziffer","deutsch",2018,"21 Pasing - Obermenzing",173.7,"2",2865,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",92.3002577319588
"Mobilitätsziffer","deutsch",2019,"21 Pasing - Obermenzing",175.5,"2",3251,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",104.735824742268
"Mobilitätsziffer","deutsch",2020,"21 Pasing - Obermenzing",177.6,"2",3282,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",105.734536082474
"Mobilitätsziffer","deutsch",2021,"21 Pasing - Obermenzing",195.1,"2",3765,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.295103092784
"Mobilitätsziffer","deutsch",2022,"21 Pasing - Obermenzing",179.9,"2",3445,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.985824742268
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"2",3129,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",100.805412371134
"Mobilitätsziffer","deutsch",2024,"21 Pasing - Obermenzing",158.6,"2",2766,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",89.1108247422681
"Mobilitätsziffer","deutsch",2000,"21 Pasing - Obermenzing",204.5,"1",2256,"außerstädtisch Zugezogene (deutsch)","Zuzug",100
"Mobilitätsziffer","deutsch",2001,"21 Pasing - Obermenzing",193.8,"1",2273,"außerstädtisch Zugezogene (deutsch)","Zuzug",100.753546099291
"Mobilitätsziffer","deutsch",2002,"21 Pasing - Obermenzing",188.4,"1",2005,"außerstädtisch Zugezogene (deutsch)","Zuzug",88.8741134751773
"Mobilitätsziffer","deutsch",2003,"21 Pasing - Obermenzing",202.3,"1",2054,"außerstädtisch Zugezogene (deutsch)","Zuzug",91.0460992907801
"Mobilitätsziffer","deutsch",2004,"21 Pasing - Obermenzing",203.4,"1",2193,"außerstädtisch Zugezogene (deutsch)","Zuzug",97.2074468085106
"Mobilitätsziffer","deutsch",2005,"21 Pasing - Obermenzing",205,"1",2232,"außerstädtisch Zugezogene (deutsch)","Zuzug",98.936170212766
"Mobilitätsziffer","deutsch",2006,"21 Pasing - Obermenzing",198.9,"1",2172,"außerstädtisch Zugezogene (deutsch)","Zuzug",96.2765957446808
"Mobilitätsziffer","deutsch",2007,"21 Pasing - Obermenzing",207.7,"1",2347,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.033687943262
"Mobilitätsziffer","deutsch",2008,"21 Pasing - Obermenzing",204.6,"1",2427,"außerstädtisch Zugezogene (deutsch)","Zuzug",107.579787234043
"Mobilitätsziffer","deutsch",2009,"21 Pasing - Obermenzing",209.4,"1",2323,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.969858156028
"Mobilitätsziffer","deutsch",2010,"21 Pasing - Obermenzing",213.1,"1",2415,"außerstädtisch Zugezogene (deutsch)","Zuzug",107.047872340426
"Mobilitätsziffer","deutsch",2011,"21 Pasing - Obermenzing",200.4,"1",2361,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.654255319149
"Mobilitätsziffer","deutsch",2012,"21 Pasing - Obermenzing",188.4,"1",2304,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.127659574468
"Mobilitätsziffer","deutsch",2013,"21 Pasing - Obermenzing",188.7,"1",2170,"außerstädtisch Zugezogene (deutsch)","Zuzug",96.1879432624114
"Mobilitätsziffer","deutsch",2014,"21 Pasing - Obermenzing",177.5,"1",2101,"außerstädtisch Zugezogene (deutsch)","Zuzug",93.1294326241135
"Mobilitätsziffer","deutsch",2015,"21 Pasing - Obermenzing",181.2,"1",2060,"außerstädtisch Zugezogene (deutsch)","Zuzug",91.3120567375886
"Mobilitätsziffer","deutsch",2016,"21 Pasing - Obermenzing",178.6,"1",2090,"außerstädtisch Zugezogene (deutsch)","Zuzug",92.6418439716312
"Mobilitätsziffer","deutsch",2017,"21 Pasing - Obermenzing",171.2,"1",1879,"außerstädtisch Zugezogene (deutsch)","Zuzug",83.2890070921986
"Mobilitätsziffer","deutsch",2018,"21 Pasing - Obermenzing",173.7,"1",2001,"außerstädtisch Zugezogene (deutsch)","Zuzug",88.6968085106383
"Mobilitätsziffer","deutsch",2019,"21 Pasing - Obermenzing",175.5,"1",1919,"außerstädtisch Zugezogene (deutsch)","Zuzug",85.0620567375886
"Mobilitätsziffer","deutsch",2020,"21 Pasing - Obermenzing",177.6,"1",1962,"außerstädtisch Zugezogene (deutsch)","Zuzug",86.968085106383
"Mobilitätsziffer","deutsch",2021,"21 Pasing - Obermenzing",195.1,"1",2114,"außerstädtisch Zugezogene (deutsch)","Zuzug",93.7056737588652
"Mobilitätsziffer","deutsch",2022,"21 Pasing - Obermenzing",179.9,"1",1943,"außerstädtisch Zugezogene (deutsch)","Zuzug",86.1258865248227
"Mobilitätsziffer","deutsch",2023,"21 Pasing - Obermenzing",169.6,"1",1870,"außerstädtisch Zugezogene (deutsch)","Zuzug",82.8900709219858
"Mobilitätsziffer","deutsch",2024,"21 Pasing - Obermenzing",158.6,"1",1830,"außerstädtisch Zugezogene (deutsch)","Zuzug",81.1170212765958
"Mobilitätsziffer","nichtdeutsch",2000,"21 Pasing - Obermenzing",701.9,"2",1632,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"21 Pasing - Obermenzing",637.3,"2",1473,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",90.2573529411765
"Mobilitätsziffer","nichtdeutsch",2002,"21 Pasing - Obermenzing",670.8,"2",1446,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",88.6029411764706
"Mobilitätsziffer","nichtdeutsch",2003,"21 Pasing - Obermenzing",658.3,"2",1783,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",109.252450980392
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"2",1704,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",104.411764705882
"Mobilitätsziffer","nichtdeutsch",2005,"21 Pasing - Obermenzing",602.7,"2",1536,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",94.1176470588235
"Mobilitätsziffer","nichtdeutsch",2006,"21 Pasing - Obermenzing",492.9,"2",1298,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",79.5343137254902
"Mobilitätsziffer","nichtdeutsch",2007,"21 Pasing - Obermenzing",519.2,"2",1449,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",88.7867647058823
"Mobilitätsziffer","nichtdeutsch",2008,"21 Pasing - Obermenzing",503.1,"2",1272,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",77.9411764705882
"Mobilitätsziffer","nichtdeutsch",2009,"21 Pasing - Obermenzing",562.1,"2",1403,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",85.968137254902
"Mobilitätsziffer","nichtdeutsch",2010,"21 Pasing - Obermenzing",561,"2",1469,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",90.0122549019608
"Mobilitätsziffer","nichtdeutsch",2011,"21 Pasing - Obermenzing",563.3,"2",1491,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",91.3602941176471
"Mobilitätsziffer","nichtdeutsch",2012,"21 Pasing - Obermenzing",585.9,"2",1632,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2013,"21 Pasing - Obermenzing",600.2,"2",1806,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",110.661764705882
"Mobilitätsziffer","nichtdeutsch",2014,"21 Pasing - Obermenzing",569.1,"2",1721,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",105.453431372549
"Mobilitätsziffer","nichtdeutsch",2015,"21 Pasing - Obermenzing",566.6,"2",1929,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",118.198529411765
"Mobilitätsziffer","nichtdeutsch",2016,"21 Pasing - Obermenzing",609,"2",2173,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",133.149509803922
"Mobilitätsziffer","nichtdeutsch",2017,"21 Pasing - Obermenzing",598.3,"2",2045,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",125.30637254902
"Mobilitätsziffer","nichtdeutsch",2018,"21 Pasing - Obermenzing",587.2,"2",2089,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",128.002450980392
"Mobilitätsziffer","nichtdeutsch",2019,"21 Pasing - Obermenzing",586.8,"2",2584,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",158.333333333333
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"2",2333,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",142.953431372549
"Mobilitätsziffer","nichtdeutsch",2021,"21 Pasing - Obermenzing",506.9,"2",2454,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",150.367647058824
"Mobilitätsziffer","nichtdeutsch",2022,"21 Pasing - Obermenzing",612.5,"2",2928,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",179.411764705882
"Mobilitätsziffer","nichtdeutsch",2023,"21 Pasing - Obermenzing",537.5,"2",2887,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",176.899509803922
"Mobilitätsziffer","nichtdeutsch",2024,"21 Pasing - Obermenzing",464.9,"2",2520,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",154.411764705882
"Mobilitätsziffer","nichtdeutsch",2000,"21 Pasing - Obermenzing",701.9,"1",1914,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"21 Pasing - Obermenzing",637.3,"1",1853,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",96.8129571577847
"Mobilitätsziffer","nichtdeutsch",2002,"21 Pasing - Obermenzing",670.8,"1",1992,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",104.075235109718
"Mobilitätsziffer","nichtdeutsch",2003,"21 Pasing - Obermenzing",658.3,"1",1812,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",94.6708463949843
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"1",1914,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",100
"Mobilitätsziffer","nichtdeutsch",2005,"21 Pasing - Obermenzing",602.7,"1",1832,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",95.7157784743992
"Mobilitätsziffer","nichtdeutsch",2006,"21 Pasing - Obermenzing",492.9,"1",1462,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",76.3845350052247
"Mobilitätsziffer","nichtdeutsch",2007,"21 Pasing - Obermenzing",519.2,"1",1542,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",80.564263322884
"Mobilitätsziffer","nichtdeutsch",2008,"21 Pasing - Obermenzing",503.1,"1",1519,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",79.362591431557
"Mobilitätsziffer","nichtdeutsch",2009,"21 Pasing - Obermenzing",562.1,"1",1564,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",81.7136886102403
"Mobilitätsziffer","nichtdeutsch",2010,"21 Pasing - Obermenzing",561,"1",1871,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",97.7533960292581
"Mobilitätsziffer","nichtdeutsch",2011,"21 Pasing - Obermenzing",563.3,"1",2248,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",117.450365726228
"Mobilitätsziffer","nichtdeutsch",2012,"21 Pasing - Obermenzing",585.9,"1",2493,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",130.25078369906
"Mobilitätsziffer","nichtdeutsch",2013,"21 Pasing - Obermenzing",600.2,"1",2706,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",141.379310344828
"Mobilitätsziffer","nichtdeutsch",2014,"21 Pasing - Obermenzing",569.1,"1",2844,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",148.58934169279
"Mobilitätsziffer","nichtdeutsch",2015,"21 Pasing - Obermenzing",566.6,"1",3143,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",164.211076280042
"Mobilitätsziffer","nichtdeutsch",2016,"21 Pasing - Obermenzing",609,"1",3078,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",160.815047021944
"Mobilitätsziffer","nichtdeutsch",2017,"21 Pasing - Obermenzing",598.3,"1",3057,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",159.717868338558
"Mobilitätsziffer","nichtdeutsch",2018,"21 Pasing - Obermenzing",587.2,"1",3126,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",163.322884012539
"Mobilitätsziffer","nichtdeutsch",2019,"21 Pasing - Obermenzing",586.8,"1",3193,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",166.823406478579
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"1",2391,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",124.921630094044
"Mobilitätsziffer","nichtdeutsch",2021,"21 Pasing - Obermenzing",506.9,"1",2515,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",131.400208986416
"Mobilitätsziffer","nichtdeutsch",2022,"21 Pasing - Obermenzing",612.5,"1",4165,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",217.60710553814
"Mobilitätsziffer","nichtdeutsch",2023,"21 Pasing - Obermenzing",537.5,"1",3201,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",167.241379310345
"Mobilitätsziffer","nichtdeutsch",2024,"21 Pasing - Obermenzing",464.9,"1",2887,"außerstädtisch Zugezogene (nichtdeutsch)","Zuzug",150.835945663532
"Mobilitätsziffer","deutsch",2000,"22 Aubing - Lochhausen - Langwied",156.3,"2",1523,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",100
"Mobilitätsziffer","deutsch",2001,"22 Aubing - Lochhausen - Langwied",154.5,"2",1471,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",96.5856861457649
"Mobilitätsziffer","deutsch",2002,"22 Aubing - Lochhausen - Langwied",150.7,"2",1301,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",85.4235062376888
"Mobilitätsziffer","deutsch",2003,"22 Aubing - Lochhausen - Langwied",174.5,"2",1665,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",109.323703217334
"Mobilitätsziffer","deutsch",2004,"22 Aubing - Lochhausen - Langwied",172.5,"2",1685,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.636900853578
"Mobilitätsziffer","deutsch",2005,"22 Aubing - Lochhausen - Langwied",175.6,"2",1631,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",107.091267235719
"Mobilitätsziffer","deutsch",2006,"22 Aubing - Lochhausen - Langwied",180.2,"2",1698,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",111.490479317137
"Mobilitätsziffer","deutsch",2007,"22 Aubing - Lochhausen - Langwied",177.2,"2",1719,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",112.869336835194
"Mobilitätsziffer","deutsch",2008,"22 Aubing - Lochhausen - Langwied",184.9,"2",1739,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",114.182534471438
"Mobilitätsziffer","deutsch",2009,"22 Aubing - Lochhausen - Langwied",180.4,"2",1683,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.505581089954
"Mobilitätsziffer","deutsch",2010,"22 Aubing - Lochhausen - Langwied",177.6,"2",1765,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",115.889691398555
"Mobilitätsziffer","deutsch",2011,"22 Aubing - Lochhausen - Langwied",179,"2",1752,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",115.036112934997
"Mobilitätsziffer","deutsch",2012,"22 Aubing - Lochhausen - Langwied",181.1,"2",1850,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",121.470781352594
"Mobilitätsziffer","deutsch",2013,"22 Aubing - Lochhausen - Langwied",174.8,"2",1783,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",117.071569271175
"Mobilitätsziffer","deutsch",2014,"22 Aubing - Lochhausen - Langwied",152.4,"2",1429,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",93.827971109652
"Mobilitätsziffer","deutsch",2015,"22 Aubing - Lochhausen - Langwied",163.6,"2",1652,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",108.470124753775
"Mobilitätsziffer","deutsch",2016,"22 Aubing - Lochhausen - Langwied",153.7,"2",1649,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",108.273145108339
"Mobilitätsziffer","deutsch",2017,"22 Aubing - Lochhausen - Langwied",153.6,"2",1563,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",102.626395272489
"Mobilitätsziffer","deutsch",2018,"22 Aubing - Lochhausen - Langwied",159.7,"2",1681,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",110.37426132633
"Mobilitätsziffer","deutsch",2019,"22 Aubing - Lochhausen - Langwied",156.8,"2",1706,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",112.015758371635
"Mobilitätsziffer","deutsch",2020,"22 Aubing - Lochhausen - Langwied",161.4,"2",1980,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",130.006565988181
"Mobilitätsziffer","deutsch",2021,"22 Aubing - Lochhausen - Langwied",167.5,"2",2102,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",138.017071569271
"Mobilitätsziffer","deutsch",2022,"22 Aubing - Lochhausen - Langwied",177.1,"2",2285,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",150.032829940906
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"2",2318,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",152.199606040709
"Mobilitätsziffer","deutsch",2024,"22 Aubing - Lochhausen - Langwied",163.7,"2",2461,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (deutsch)","Umzug",161.588969139856
"Mobilitätsziffer","deutsch",2000,"22 Aubing - Lochhausen - Langwied",156.3,"1",969,"außerstädtisch Zugezogene (deutsch)","Zuzug",100
"Mobilitätsziffer","deutsch",2001,"22 Aubing - Lochhausen - Langwied",154.5,"1",954,"außerstädtisch Zugezogene (deutsch)","Zuzug",98.4520123839009
"Mobilitätsziffer","deutsch",2002,"22 Aubing - Lochhausen - Langwied",150.7,"1",947,"außerstädtisch Zugezogene (deutsch)","Zuzug",97.7296181630547
"Mobilitätsziffer","deutsch",2003,"22 Aubing - Lochhausen - Langwied",174.5,"1",959,"außerstädtisch Zugezogene (deutsch)","Zuzug",98.968008255934
"Mobilitätsziffer","deutsch",2004,"22 Aubing - Lochhausen - Langwied",172.5,"1",1013,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.540763673891
"Mobilitätsziffer","deutsch",2005,"22 Aubing - Lochhausen - Langwied",175.6,"1",998,"außerstädtisch Zugezogene (deutsch)","Zuzug",102.992776057792
"Mobilitätsziffer","deutsch",2006,"22 Aubing - Lochhausen - Langwied",180.2,"1",1086,"außerstädtisch Zugezogene (deutsch)","Zuzug",112.074303405573
"Mobilitätsziffer","deutsch",2007,"22 Aubing - Lochhausen - Langwied",177.2,"1",1077,"außerstädtisch Zugezogene (deutsch)","Zuzug",111.145510835913
"Mobilitätsziffer","deutsch",2008,"22 Aubing - Lochhausen - Langwied",184.9,"1",1149,"außerstädtisch Zugezogene (deutsch)","Zuzug",118.575851393189
"Mobilitätsziffer","deutsch",2009,"22 Aubing - Lochhausen - Langwied",180.4,"1",1126,"außerstädtisch Zugezogene (deutsch)","Zuzug",116.202270381837
"Mobilitätsziffer","deutsch",2010,"22 Aubing - Lochhausen - Langwied",177.6,"1",1067,"außerstädtisch Zugezogene (deutsch)","Zuzug",110.113519091847
"Mobilitätsziffer","deutsch",2011,"22 Aubing - Lochhausen - Langwied",179,"1",1243,"außerstädtisch Zugezogene (deutsch)","Zuzug",128.27657378741
"Mobilitätsziffer","deutsch",2012,"22 Aubing - Lochhausen - Langwied",181.1,"1",1253,"außerstädtisch Zugezogene (deutsch)","Zuzug",129.308565531476
"Mobilitätsziffer","deutsch",2013,"22 Aubing - Lochhausen - Langwied",174.8,"1",1181,"außerstädtisch Zugezogene (deutsch)","Zuzug",121.8782249742
"Mobilitätsziffer","deutsch",2014,"22 Aubing - Lochhausen - Langwied",152.4,"1",1010,"außerstädtisch Zugezogene (deutsch)","Zuzug",104.231166150671
"Mobilitätsziffer","deutsch",2015,"22 Aubing - Lochhausen - Langwied",163.6,"1",1050,"außerstädtisch Zugezogene (deutsch)","Zuzug",108.359133126935
"Mobilitätsziffer","deutsch",2016,"22 Aubing - Lochhausen - Langwied",153.7,"1",1065,"außerstädtisch Zugezogene (deutsch)","Zuzug",109.907120743034
"Mobilitätsziffer","deutsch",2017,"22 Aubing - Lochhausen - Langwied",153.6,"1",982,"außerstädtisch Zugezogene (deutsch)","Zuzug",101.341589267286
"Mobilitätsziffer","deutsch",2018,"22 Aubing - Lochhausen - Langwied",159.7,"1",1167,"außerstädtisch Zugezogene (deutsch)","Zuzug",120.433436532508
"Mobilitätsziffer","deutsch",2019,"22 Aubing - Lochhausen - Langwied",156.8,"1",1055,"außerstädtisch Zugezogene (deutsch)","Zuzug",108.875128998968
"Mobilitätsziffer","deutsch",2020,"22 Aubing - Lochhausen - Langwied",161.4,"1",1034,"außerstädtisch Zugezogene (deutsch)","Zuzug",106.707946336429
"Mobilitätsziffer","deutsch",2021,"22 Aubing - Lochhausen - Langwied",167.5,"1",1096,"außerstädtisch Zugezogene (deutsch)","Zuzug",113.106295149639
"Mobilitätsziffer","deutsch",2022,"22 Aubing - Lochhausen - Langwied",177.1,"1",1324,"außerstädtisch Zugezogene (deutsch)","Zuzug",136.635706914345
"Mobilitätsziffer","deutsch",2023,"22 Aubing - Lochhausen - Langwied",170.4,"1",1347,"außerstädtisch Zugezogene (deutsch)","Zuzug",139.009287925697
"Mobilitätsziffer","deutsch",2024,"22 Aubing - Lochhausen - Langwied",163.7,"1",1183,"außerstädtisch Zugezogene (deutsch)","Zuzug",122.084623323013
"Mobilitätsziffer","nichtdeutsch",2000,"22 Aubing - Lochhausen - Langwied",499,"2",965,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100
"Mobilitätsziffer","nichtdeutsch",2001,"22 Aubing - Lochhausen - Langwied",515.3,"2",880,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",91.1917098445596
"Mobilitätsziffer","nichtdeutsch",2002,"22 Aubing - Lochhausen - Langwied",550.1,"2",1044,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",108.186528497409
"Mobilitätsziffer","nichtdeutsch",2003,"22 Aubing - Lochhausen - Langwied",560.3,"2",1184,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",122.694300518135
"Mobilitätsziffer","nichtdeutsch",2004,"22 Aubing - Lochhausen - Langwied",521.7,"2",1010,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",104.663212435233
"Mobilitätsziffer","nichtdeutsch",2005,"22 Aubing - Lochhausen - Langwied",441.4,"2",966,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",100.103626943005
"Mobilitätsziffer","nichtdeutsch",2006,"22 Aubing - Lochhausen - Langwied",415.5,"2",886,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",91.8134715025907
"Mobilitätsziffer","nichtdeutsch",2007,"22 Aubing - Lochhausen - Langwied",388.9,"2",806,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",83.5233160621762
"Mobilitätsziffer","nichtdeutsch",2008,"22 Aubing - Lochhausen - Langwied",407.3,"2",868,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)","Umzug",89.9481865284974
