"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert"
"Mobilitätsziffer","nichtdeutsch",2020,"16 Ramersdorf - Perlach",310.4,"2",3450,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"16 Ramersdorf - Perlach",310.4,"3",2745,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"16 Ramersdorf - Perlach",310.4,"4",3212,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"16 Ramersdorf - Perlach",310.4,"5",40697.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"17 Obergiesing - Fasangarten",399.4,"1",1839,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"17 Obergiesing - Fasangarten",399.4,"2",1496,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"17 Obergiesing - Fasangarten",399.4,"3",1711,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"17 Obergiesing - Fasangarten",399.4,"4",1715,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"17 Obergiesing - Fasangarten",399.4,"5",16928.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"18 Untergiesing - Harlaching",419.7,"1",1231,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"18 Untergiesing - Harlaching",419.7,"2",1410,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"18 Untergiesing - Harlaching",419.7,"3",1126,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"18 Untergiesing - Harlaching",419.7,"4",1607,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"18 Untergiesing - Harlaching",419.7,"5",12804.4,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",453.9,"1",3008,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",453.9,"2",3548,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",453.9,"3",2603,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",453.9,"4",3205,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",453.9,"5",27240.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"20 Hadern",401.7,"1",1392,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"20 Hadern",401.7,"2",1469,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"20 Hadern",401.7,"3",1350,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"20 Hadern",401.7,"4",1414,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"20 Hadern",401.7,"5",14003.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"1",2391,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"2",2333,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"3",1945,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"4",2119,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"21 Pasing - Obermenzing",476.1,"5",18458.5,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"22 Aubing - Lochhausen - Langwied",451.6,"1",1942,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"22 Aubing - Lochhausen - Langwied",451.6,"2",1595,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"22 Aubing - Lochhausen - Langwied",451.6,"3",1692,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"22 Aubing - Lochhausen - Langwied",451.6,"4",1385,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"22 Aubing - Lochhausen - Langwied",451.6,"5",14646.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"23 Allach - Untermenzing",548.9,"1",1111,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"23 Allach - Untermenzing",548.9,"2",905,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"23 Allach - Untermenzing",548.9,"3",1504,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"23 Allach - Untermenzing",548.9,"4",1014,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"23 Allach - Untermenzing",548.9,"5",8260.3,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"24 Feldmoching - Hasenbergl",361,"1",1928,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"24 Feldmoching - Hasenbergl",361,"2",1967,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"24 Feldmoching - Hasenbergl",361,"3",1692,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"24 Feldmoching - Hasenbergl",361,"4",1790,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"24 Feldmoching - Hasenbergl",361,"5",20433,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"25 Laim",375.9,"1",1535,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"25 Laim",375.9,"2",1657,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"25 Laim",375.9,"3",1268,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"25 Laim",375.9,"4",1759,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2020,"25 Laim",375.9,"5",16545.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"Stadt München",501.4,"1",67848,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"Stadt München",501.4,"2",50060,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"Stadt München",501.4,"3",51945,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"Stadt München",501.4,"4",50060,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"Stadt München",501.4,"5",438575.3,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"01 Altstadt - Lehel",525.8,"1",938,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"01 Altstadt - Lehel",525.8,"2",537,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"01 Altstadt - Lehel",525.8,"3",724,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"01 Altstadt - Lehel",525.8,"4",674,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"01 Altstadt - Lehel",525.8,"5",5463.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"1",2884,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"2",1627,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"3",2263,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"4",2103,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"02 Ludwigsvorstadt - Isarvorstadt",608.8,"5",14580.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"03 Maxvorstadt",620.8,"1",2592,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"03 Maxvorstadt",620.8,"2",1650,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"03 Maxvorstadt",620.8,"3",1872,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"03 Maxvorstadt",620.8,"4",2001,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"03 Maxvorstadt",620.8,"5",13071.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"04 Schwabing - West",542.2,"1",2519,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"04 Schwabing - West",542.2,"2",1921,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"04 Schwabing - West",542.2,"3",1819,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"04 Schwabing - West",542.2,"4",2195,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"04 Schwabing - West",542.2,"5",15591,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"1",2219,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"2",1536,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"3",1565,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"4",1888,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"05 Au - Haidhausen",496.9,"5",14507.2,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"1",1432,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"2",1226,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"3",1101,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"4",1200,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"06 Sendling",447,"5",11094.9,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"1",2137,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"2",1798,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"3",1425,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"4",1635,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"07 Sendling - Westpark",400.3,"5",17475.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"08 Schwanthalerhöhe",419.1,"1",1151,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"08 Schwanthalerhöhe",419.1,"2",788,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"08 Schwanthalerhöhe",419.1,"3",1216,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"08 Schwanthalerhöhe",419.1,"4",944,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"08 Schwanthalerhöhe",419.1,"5",9781,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"09 Neuhausen - Nymphenburg",513.5,"1",4089,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"09 Neuhausen - Nymphenburg",513.5,"2",2841,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"09 Neuhausen - Nymphenburg",513.5,"3",2889,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"09 Neuhausen - Nymphenburg",513.5,"4",2765,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"09 Neuhausen - Nymphenburg",513.5,"5",24506,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"10 Moosach",489.8,"1",2689,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"10 Moosach",489.8,"2",1936,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"10 Moosach",489.8,"3",1864,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"10 Moosach",489.8,"4",2074,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"10 Moosach",489.8,"5",17482.1,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"11 Milbertshofen - Am Hart",489.7,"1",4643,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"11 Milbertshofen - Am Hart",489.7,"2",3621,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"11 Milbertshofen - Am Hart",489.7,"3",3475,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"11 Milbertshofen - Am Hart",489.7,"4",3441,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"11 Milbertshofen - Am Hart",489.7,"5",31000.5,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"12 Schwabing - Freimann",807.1,"1",6030,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"12 Schwabing - Freimann",807.1,"2",3399,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"12 Schwabing - Freimann",807.1,"3",5265,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"12 Schwabing - Freimann",807.1,"4",3772,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"12 Schwabing - Freimann",807.1,"5",22880.3,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"13 Bogenhausen",469.6,"1",3379,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"13 Bogenhausen",469.6,"2",2354,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"13 Bogenhausen",469.6,"3",2417,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"13 Bogenhausen",469.6,"4",2143,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"13 Bogenhausen",469.6,"5",21916.9,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"14 Berg am Laim",383.6,"1",1674,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"14 Berg am Laim",383.6,"2",1624,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"14 Berg am Laim",383.6,"3",1210,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"14 Berg am Laim",383.6,"4",1267,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"14 Berg am Laim",383.6,"5",15055.6,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"15 Trudering - Riem",481.8,"1",2388,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"15 Trudering - Riem",481.8,"2",1953,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"15 Trudering - Riem",481.8,"3",2031,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"15 Trudering - Riem",481.8,"4",1894,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"15 Trudering - Riem",481.8,"5",17157.3,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"16 Ramersdorf - Perlach",382.3,"1",4447,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"16 Ramersdorf - Perlach",382.3,"2",4011,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"16 Ramersdorf - Perlach",382.3,"3",3394,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"16 Ramersdorf - Perlach",382.3,"4",3432,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"16 Ramersdorf - Perlach",382.3,"5",39978,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"17 Obergiesing - Fasangarten",451.3,"1",2357,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"17 Obergiesing - Fasangarten",451.3,"2",1627,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"17 Obergiesing - Fasangarten",451.3,"3",1969,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"17 Obergiesing - Fasangarten",451.3,"4",1676,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"17 Obergiesing - Fasangarten",451.3,"5",16905.5,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"18 Untergiesing - Harlaching",494.5,"1",1759,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"18 Untergiesing - Harlaching",494.5,"2",1502,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"18 Untergiesing - Harlaching",494.5,"3",1325,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"18 Untergiesing - Harlaching",494.5,"4",1748,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"18 Untergiesing - Harlaching",494.5,"5",12808,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",509,"1",3948,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",509,"2",3270,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",509,"3",3235,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2019,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",509,"4",3204,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
